exp,model_type,target_type,condition,model,context_sents,target_sent,region,surp
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,although the maid cleaned the house was still in a state of total chaos .,was still,16.609347343444824
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,although the maid cleaned the house was still in a state of total chaos .,was still,15.756402969360352
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,although the maid cleaned the house was still in a state of total chaos .,was still,14.541399955749512
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,although the maid cleaned the house was still in a state of total chaos .,was still,14.56785774230957
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,although the maid cleaned the house was still in a state of total chaos .,was still,12.881612300872803
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,although the maid cleaned the house was still in a state of total chaos .,was still,14.31654977798462
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,although the maid cleaned the house was still in a state of total chaos .,was still,14.750017166137695
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,although the maid cleaned the house was still in a state of total chaos .,was still,13.915289878845215
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,"although the maid cleaned , a house was still in a state of total chaos .",was still,7.968665838241577
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,"although the maid cleaned , a house was still in a state of total chaos .",was still,8.943697929382324
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,"although the maid cleaned , a house was still in a state of total chaos .",was still,8.092862725257874
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,"although the maid cleaned , a house was still in a state of total chaos .",was still,8.789419174194336
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,"although the maid cleaned , a house was still in a state of total chaos .",was still,9.336137056350708
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,"although the maid cleaned , a house was still in a state of total chaos .",was still,7.252987861633301
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,"although the maid cleaned , a house was still in a state of total chaos .",was still,7.752557039260864
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,"although the maid cleaned , a house was still in a state of total chaos .",was still,8.672711730003357
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,"although the maid cleaned , a house was still in a state of total chaos .",was still,8.639253616333008
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,"although the maid cleaned , a house was still in a state of total chaos .",was still,8.366376399993896
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,a house was newly rented .,"although the maid cleaned , the house was still in a state of total chaos .",was still,7.5526615381240845
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,a house was newly rented .,"although the maid cleaned , the house was still in a state of total chaos .",was still,7.729452610015869
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,a house was newly rented .,"although the maid cleaned , the house was still in a state of total chaos .",was still,7.371545076370239
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,a house was newly rented .,"although the maid cleaned , the house was still in a state of total chaos .",was still,7.693615794181824
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,a house was newly rented .,"although the maid cleaned , the house was still in a state of total chaos .",was still,7.509336590766907
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,a house was newly rented .,"although the maid cleaned , the house was still in a state of total chaos .",was still,6.51616644859314
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,a house was newly rented .,"although the maid cleaned , the house was still in a state of total chaos .",was still,7.077674388885498
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,a house was newly rented .,"although the maid cleaned , the house was still in a state of total chaos .",was still,7.28536319732666
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,a house was newly rented .,"although the maid cleaned , the house was still in a state of total chaos .",was still,6.678951263427734
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,a house was newly rented .,"although the maid cleaned , the house was still in a state of total chaos .",was still,7.103532314300537
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,"although the maid cleaned , the house was still in a state of total chaos .",was still,7.54589319229126
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,"although the maid cleaned , the house was still in a state of total chaos .",was still,7.747603893280029
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,"although the maid cleaned , the house was still in a state of total chaos .",was still,7.363006353378296
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,"although the maid cleaned , the house was still in a state of total chaos .",was still,7.69391930103302
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,"although the maid cleaned , the house was still in a state of total chaos .",was still,7.497754335403442
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,"although the maid cleaned , the house was still in a state of total chaos .",was still,6.549034237861633
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,"although the maid cleaned , the house was still in a state of total chaos .",was still,6.907531976699829
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,"although the maid cleaned , the house was still in a state of total chaos .",was still,7.393599987030029
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,"although the maid cleaned , the house was still in a state of total chaos .",was still,6.804765939712524
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,"although the maid cleaned , the house was still in a state of total chaos .",was still,7.182912707328796
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was a typical day .,because the class failed an exam was rewritten by the teacher so it was much easier .,was rewritten,23.449033737182617
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was a typical day .,because the class failed an exam was rewritten by the teacher so it was much easier .,was rewritten,20.324122428894043
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was a typical day .,because the class failed an exam was rewritten by the teacher so it was much easier .,was rewritten,17.53059148788452
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was a typical day .,because the class failed an exam was rewritten by the teacher so it was much easier .,was rewritten,23.401214122772217
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was a typical day .,because the class failed an exam was rewritten by the teacher so it was much easier .,was rewritten,20.068001985549927
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was a typical day .,because the class failed an exam was rewritten by the teacher so it was much easier .,was rewritten,24.534817695617676
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was a typical day .,because the class failed an exam was rewritten by the teacher so it was much easier .,was rewritten,23.195940494537354
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was a typical day .,because the class failed an exam was rewritten by the teacher so it was much easier .,was rewritten,20.289122581481934
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was a typical day .,because the class failed an exam was rewritten by the teacher so it was much easier .,was rewritten,22.987497329711914
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was a typical day .,because the class failed an exam was rewritten by the teacher so it was much easier .,was rewritten,21.463865280151367
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,an exam was taken in the morning .,because the class failed the exam was rewritten by the teacher so it was much easier .,was rewritten,22.880630493164062
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,an exam was taken in the morning .,because the class failed the exam was rewritten by the teacher so it was much easier .,was rewritten,20.45456314086914
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,an exam was taken in the morning .,because the class failed the exam was rewritten by the teacher so it was much easier .,was rewritten,16.38105869293213
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,an exam was taken in the morning .,because the class failed the exam was rewritten by the teacher so it was much easier .,was rewritten,20.665172576904297
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,an exam was taken in the morning .,because the class failed the exam was rewritten by the teacher so it was much easier .,was rewritten,15.10824716091156
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,an exam was taken in the morning .,because the class failed the exam was rewritten by the teacher so it was much easier .,was rewritten,20.967819213867188
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,an exam was taken in the morning .,because the class failed the exam was rewritten by the teacher so it was much easier .,was rewritten,18.723177433013916
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,an exam was taken in the morning .,because the class failed the exam was rewritten by the teacher so it was much easier .,was rewritten,14.819780588150024
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,an exam was taken in the morning .,because the class failed the exam was rewritten by the teacher so it was much easier .,was rewritten,21.89773654937744
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,an exam was taken in the morning .,because the class failed the exam was rewritten by the teacher so it was much easier .,was rewritten,18.255961894989014
